14730
15170
15130
15100
15140
15130
15160
15160
15240
15160
15070
15080
15120
15260
15300
15100
15090
15060
15130
15380
15380
15410
15390
15400
15410
15100
15210
15310
15200
15240
15220
15200
15220
15150
15330
15360
15400
15400
15370
15390
15350
15330
15370
15450
15760
15830
15780
15780
15750
15610
15630
15600
15670
15770
15800
15770
15700
15470
15460
15410
15470
15390
15430
15330
15320
15470
15630
15550
15540
15550
15610
15470
15450
15500
15520
15510
15500
15560
15570
15570
15580
15640
15690
15620
15560
15580
15580
15600
15690
15660
15800
15850
15810
15820
15890
15960
16140
16130
16060
16070
16020
15970
15990
15980
15960
16090
16050
16050
15930
15950
15940
15870
15980
15970
16070
15980
15920
15920
15900
15920
15950
15900
15790
15890
15750
15920
15910
15830
15740
15430
15400
14950
15050
15020
15000
15120
15050
14750
14800
14790
14520
14620
14660
14760
14710
14780
14660
14780
14960
14780
14790
14810
14860
14910
14890
14950
14990
14890
14950
15000
14930
14750
14790
14700
14910
15000
15020
15020
14930
15030
15040
14890
14860
14800
14880
14780
14780
14880
14860
14780
14750
14750
14770
14880
14850
14820
14800
14950
15080
15050
15080
15140
15110
15110
15170
15120
15070
15110
15280
15400
15340
15440
15350
15290
15300
15430
15340
15370
15500
15640
15630
15770
15840
15910
15830
15800
15740
16110
16150
16330
16270
16570
16350
16200
16140
16120
16200
16280
16250
16210
16130
16160
16090
16050
16130
16120
15910
15920
15800
15980
15890
15880
16350
16560
16480
16600
16830
16850
16650
16810
17000
16870
16800
16800
17070
17000
17060
17030
16990
16810
16940
16930
17150
17110
17010
16770
16770
16800
16600
16690
16840
17260
17200
17390
17400
17390
17200
17270
16920
16940
16820
17080
16840
17020
16950
16920
16950
17250
17150
17110
17170
17040
17060
17070
16950
16450
16420
16440
16510
16310
16510
16770
16850
16940
16950
16850
17100
17140
16920
16950
16930
16810
16820
16770
16670
16640
16680
16730
16880
17010
17230
17100
17100
17030
17030
16920
17090
17190
17160
17200
17280
17200
17210
17260
17500
17490
17440
17370
17430
17360
17290
17360
17370
17470
17560
17450
17600
17590
17550
17460
17370
17360
17180
17250
17190
17120
17150
17160
17100
17180
17210
17200
17280
17220
17300
17430
17480
17430
17380
17410
17310
17310
17380
17520
17620
17590
17560
17590
17750
17720
17640
17670
17550
17810
17540
17530
17460
17530
17500
17630
17700
17750
17700
17700
17640
17710
17540
17600
17620
17780
17880
17870
18040
17940
18080
18120
17960
18100
18280
18210
18190
18300
18280
18420
18520
18500
18540
18450
18550
18370
18490
18870
18890
18900
19440
19940
